,attraction_urls
83,https://www.tripadvisor.in/Attraction_Review-g304555-d17375053-Reviews-House_Of_Play-Jaipur_Jaipur_District_Rajasthan.html
84,https://www.tripadvisor.in/Attraction_Review-g304555-d11645510-Reviews-Studio_Bagru-Jaipur_Jaipur_District_Rajasthan.html
85,https://www.tripadvisor.in/Attraction_Review-g304555-d3748530-Reviews-Chand_s_Ayurveda_Massage_Beauty_Saloon-Jaipur_Jaipur_District_Rajasthan.html
86,https://www.tripadvisor.in/Attraction_Review-g304555-d15322627-Reviews-Raja_rickshaw-Jaipur_Jaipur_District_Rajasthan.html
87,https://www.tripadvisor.in/Attraction_Review-g304555-d23756662-Reviews-Celebration_By_House_Of_Play-Jaipur_Jaipur_District_Rajasthan.html
88,https://www.tripadvisor.in/Attraction_Review-g304555-d7734167-Reviews-K_L_Jewellers-Jaipur_Jaipur_District_Rajasthan.html
89,https://www.tripadvisor.in/Attraction_Review-g304555-d7606086-Reviews-Royal_Spices_And_Tea-Jaipur_Jaipur_District_Rajasthan.html
90,https://www.tripadvisor.in/Attraction_Review-g304555-d5969436-Reviews-Ratnavali_Arts-Jaipur_Jaipur_District_Rajasthan.html
91,https://www.tripadvisor.in/Attraction_Review-g304555-d12455275-Reviews-Gems_Galaxy-Jaipur_Jaipur_District_Rajasthan.html
92,https://www.tripadvisor.in/Attraction_Review-g304555-d12275681-Reviews-Ranthambore_Cab-Jaipur_Jaipur_District_Rajasthan.html
93,https://www.tripadvisor.in/Attraction_Review-g304555-d13551720-Reviews-Kohinoor_Gems_Jewels-Jaipur_Jaipur_District_Rajasthan.html
94,https://www.tripadvisor.in/Attraction_Review-g304555-d4870124-Reviews-Bapu_Bazar-Jaipur_Jaipur_District_Rajasthan.html
95,https://www.tripadvisor.in/Attraction_Review-g304555-d3834103-Reviews-Aman_Collection-Jaipur_Jaipur_District_Rajasthan.html
96,https://www.tripadvisor.in/Attraction_Review-g304555-d12500653-Reviews-ABC_Rugs_Jewelry-Jaipur_Jaipur_District_Rajasthan.html
97,https://www.tripadvisor.in/Attraction_Review-g304555-d10261594-Reviews-Jaipur_Rugs_Company_Pvt_Ltd-Jaipur_Jaipur_District_Rajasthan.html
98,https://www.tripadvisor.in/Attraction_Review-g304555-d8377428-Reviews-Ellora_Arts-Jaipur_Jaipur_District_Rajasthan.html
99,https://www.tripadvisor.in/Attraction_Review-g304555-d10063482-Reviews-Nazmin_Boutique_Collection-Jaipur_Jaipur_District_Rajasthan.html
100,https://www.tripadvisor.in/Attraction_Review-g304555-d7159540-Reviews-Silver_Fish_Jewels_Art-Jaipur_Jaipur_District_Rajasthan.html
101,https://www.tripadvisor.in/Attraction_Review-g304555-d2552789-Reviews-Elefantastic-Jaipur_Jaipur_District_Rajasthan.html
102,https://www.tripadvisor.in/Attraction_Review-g304555-d12700220-Reviews-Radhe_Textiles_The_Textile_World-Jaipur_Jaipur_District_Rajasthan.html
103,https://www.tripadvisor.in/Attraction_Review-g304555-d9566167-Reviews-Kerala_Ayurvedic_Spa-Jaipur_Jaipur_District_Rajasthan.html
104,https://www.tripadvisor.in/Attraction_Review-g304555-d12059648-Reviews-Kunal_Cab_Service-Jaipur_Jaipur_District_Rajasthan.html
