Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mystery_Rooms,Raghav Sharma,5.0 of 5 bubbles,Mar 2020 • Friends,Mystery room a gaming challenge,"3 months agoIt's great to be there, we enjoyed a lot. We played like a team helping eachother, it's awesome. When in room we forgot everything and everyone from outer world and used our brains a lot. Opening locks one by one gives us a feeling of achieving something. Nice tricks and great effort by mystery people. Hoping to come again."
Mystery_Rooms,Disha0000,5.0 of 5 bubbles,Feb 2020 • Family,Excellent environment!,The staff friendliness and behaviour was very healthy.we had an amazing experience as the ambience was very fun and cheerful! The staff was up-to-time w food services and other extra-activies. The cleanliness and surroundings were up to the mark. I had an amazing experience!
Mystery_Rooms,Tanviiis,5.0 of 5 bubbles,Mar 2020 • Friends,Brain storming ,A great place to have fun with your friends.Place mystery games and do some brain storming.Ambience is also great. Its comfortable and pleasant for all the visitors.You have to pay money and get access to games. The staff here is really helpful and genuinely courteous. I really liked their service.
Mystery_Rooms,Shivi Aggarwal,5.0 of 5 bubbles,Mar 2020 • Friends,Mystery Rooms,"This is nice place to spend time and have lot of fun with friends. Ambiance is really nice and staff was polite. I love mystery room game as i like to explore and solve mystery.Overall was great experience here, will do visit soon "
Mystery_Rooms,kritiarora29,5.0 of 5 bubbles,Mar 2020 • Family,IT WAS A GREAT EXPERIENCE.,we enjoyed a lot solving puzzles and had fun. The rooms are good and the concept is really exciting.
Mystery_Rooms,Ritesh R,4.0 of 5 bubbles,Mar 2020,Good food for brain,Mystery rooms is a must go place if you like solving puzzles. It is a good brain exercise. The only thing i found lacking was the no. of mazes. There should be more mazes.
Mystery_Rooms,advika_gupta,5.0 of 5 bubbles,Feb 2020,The best experience ever!!,"I will definitely suggest u this place for an outing.....it's perfect to go with friends, family, solo, in couple, with anyone.....I will surely visit it again very soon....gonna be a frequent visitor for sure...loved mystery rooms."
Mystery_Rooms,tanejarohin314,5.0 of 5 bubbles,Feb 2020,Very good,It was a very good experience. We enjoyed a lot. We choose bomb blast and at the last point only 10 second were left and one lock was still left to be opened.
Mystery_Rooms,Atul A,3.0 of 5 bubbles,Feb 2020 • Family,Very Average & not worth,It was confusing & not properly defined. Should be more engaging and entertaining. Charges (900 Per Person) don't justify.
Mystery_Rooms,layogaruna,4.0 of 5 bubbles,Feb 2020,Great experience.. but little too expensive,"I believe 500 per head is more than enough, if there is a group of more than 5 individuals. But they charge 800 per head on weekends.Experience is good apart from that, but it is little too expensive."
Mystery_Rooms,ShadowMan_159,5.0 of 5 bubbles,Jan 2020,Greatest experience ever,If you want to try something thrilling and adventurous with your friends than you must try mystery rooms once. { Pro tip :-- Must took someone with good humors and also good in solving riddles ;) }
Mystery_Rooms,noopkaushik314,4.0 of 5 bubbles,Jan 2020,Hurt locker,Great experience we really enjoyed a lott.The only disappointment was during our game there was a cut in electricity due to which we had to wait for 40-45min as they were not having any backup as such.But coming to game and the experience it was GREAT.
