,attraction_urls
122,https://www.tripadvisor.in/Attraction_Review-g304556-d16697695-Reviews-Pachaiamman_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
123,https://www.tripadvisor.in/Attraction_Review-g304556-d6641663-Reviews-Dhandeeswaram_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
124,https://www.tripadvisor.in/Attraction_Review-g304556-d12081106-Reviews-Palavakkam_Beach-Chennai_Madras_Chennai_District_Tamil_Nadu.html
125,https://www.tripadvisor.in/Attraction_Review-g304556-d10231047-Reviews-Cotton_Alley-Chennai_Madras_Chennai_District_Tamil_Nadu.html
126,https://www.tripadvisor.in/Attraction_Review-g304556-d9712616-Reviews-Grand_Square_Mall-Chennai_Madras_Chennai_District_Tamil_Nadu.html
127,https://www.tripadvisor.in/Attraction_Review-g304556-d1417983-Reviews-The_Faraway_Tree_Gallery-Chennai_Madras_Chennai_District_Tamil_Nadu.html
128,https://www.tripadvisor.in/Attraction_Review-g304556-d7100110-Reviews-Chokhi_Dhani-Chennai_Madras_Chennai_District_Tamil_Nadu.html
129,https://www.tripadvisor.in/Attraction_Review-g304556-d8387471-Reviews-Sri_Audikesava_Perumal_Peyalvar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
130,https://www.tripadvisor.in/Attraction_Review-g304556-d8739112-Reviews-Vaitheeswaran_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
131,https://www.tripadvisor.in/Attraction_Review-g304556-d9806257-Reviews-Arulmigu_Sakthi_Vinayagar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
132,https://www.tripadvisor.in/Attraction_Review-g304556-d11688836-Reviews-Sri_Nageswarar_temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
133,https://www.tripadvisor.in/Attraction_Review-g304556-d10696428-Reviews-Annai_Vailankanni_Church-Chennai_Madras_Chennai_District_Tamil_Nadu.html
134,https://www.tripadvisor.in/Attraction_Review-g304556-d10823338-Reviews-Anjaneyar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
135,https://www.tripadvisor.in/Attraction_Review-g304556-d12172916-Reviews-St_Thomas_English_Church-Chennai_Madras_Chennai_District_Tamil_Nadu.html
136,https://www.tripadvisor.in/Attraction_Review-g304556-d12502498-Reviews-Live_Art_Museum-Chennai_Madras_Chennai_District_Tamil_Nadu.html
137,https://www.tripadvisor.in/Attraction_Review-g304556-d12687601-Reviews-Anjaneya_Temple_Nanganallur-Chennai_Madras_Chennai_District_Tamil_Nadu.html
138,https://www.tripadvisor.in/Attraction_Review-g304556-d10679977-Reviews-Bodyguard_Muniswaran_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
139,https://www.tripadvisor.in/Attraction_Review-g304556-d11929643-Reviews-Shree_Ragavendra_Mutt-Chennai_Madras_Chennai_District_Tamil_Nadu.html
140,https://www.tripadvisor.in/Attraction_Review-g304556-d3705679-Reviews-Ratnagirishwarar_Temple-Chennai_Madras_Chennai_District_Tamil_Nadu.html
141,https://www.tripadvisor.in/Attraction_Review-g304556-d6562814-Reviews-Luxe_Cinemas-Chennai_Madras_Chennai_District_Tamil_Nadu.html
142,https://www.tripadvisor.in/Attraction_Review-g304556-d7088794-Reviews-Gaudiya_Mutt-Chennai_Madras_Chennai_District_Tamil_Nadu.html
